FECHA,CLAVE_EST,PARAMETRO,PROMEDIO
28/04/2000,CEN,CO,2.7588
28/04/2000,LDO,CO,0.6083
28/04/2000,MIR,CO,1.5792
28/04/2000,OBL,CO,1.2417
28/04/2000,TLA,CO,1.4174
28/04/2000,VAL,CO,1.3125
29/04/2000,AGU,CO,1.475
29/04/2000,ATM,CO,1.5875
29/04/2000,CEN,CO,#¡DIV/0!
29/04/2000,LDO,CO,0.9458
29/04/2000,MIR,CO,1.625
29/04/2000,OBL,CO,3.4375
29/04/2000,TLA,CO,2.9625
29/04/2000,VAL,CO,1.2667
30/04/2000,AGU,CO,2.0208
30/04/2000,ATM,CO,1.5417
30/04/2000,CEN,CO,#¡DIV/0!
30/04/2000,LDO,CO,1.3
30/04/2000,MIR,CO,2.575
30/04/2000,OBL,CO,1.7792
30/04/2000,TLA,CO,0.88
30/04/2000,VAL,CO,1.3042
01/05/2000,AGU,CO,0.8958
01/05/2000,ATM,CO,1.3667
01/05/2000,CEN,CO,1.7286
01/05/2000,LDO,CO,0.975
01/05/2000,MIR,CO,1.975
01/05/2000,OBL,CO,1.6625
01/05/2000,TLA,CO,1.0478
01/05/2000,VAL,CO,1.1375
02/05/2000,AGU,CO,1.7
02/05/2000,ATM,CO,1.4917
02/05/2000,CEN,CO,2.4
02/05/2000,LDO,CO,1.2042
02/05/2000,MIR,CO,1.8583
02/05/2000,OBL,CO,1.5167
02/05/2000,TLA,CO,1.7
02/05/2000,VAL,CO,1.125
03/05/2000,AGU,CO,1.2667
03/05/2000,ATM,CO,1.6542
03/05/2000,CEN,CO,2.2208
03/05/2000,LDO,CO,1.1833
03/05/2000,MIR,CO,1.725
03/05/2000,OBL,CO,1.5708
03/05/2000,TLA,CO,1.3958
03/05/2000,VAL,CO,1.3208
04/05/2000,AGU,CO,1.7167
04/05/2000,ATM,CO,2.0583
04/05/2000,CEN,CO,2.3708
04/05/2000,LDO,CO,1.9417
04/05/2000,MIR,CO,1.6708
04/05/2000,OBL,CO,1.6208
04/05/2000,TLA,CO,2.4478
04/05/2000,VAL,CO,1.975
05/05/2000,AGU,CO,1.3375
05/05/2000,ATM,CO,1.6125
05/05/2000,CEN,CO,2.0667
05/05/2000,LDO,CO,0.8542
05/05/2000,MIR,CO,1.6625
05/05/2000,OBL,CO,1.6458
05/05/2000,TLA,CO,0.1
05/05/2000,VAL,CO,1.5875
06/05/2000,AGU,CO,1.375
06/05/2000,ATM,CO,1.8292
06/05/2000,CEN,CO,2.3542
06/05/2000,LDO,CO,1.4833
06/05/2000,MIR,CO,1.5875
06/05/2000,OBL,CO,1.3708
06/05/2000,TLA,CO,#¡DIV/0!
06/05/2000,VAL,CO,1.6458
07/05/2000,AGU,CO,0.9917
07/05/2000,ATM,CO,1.5333
07/05/2000,CEN,CO,1.7917
07/05/2000,LDO,CO,0.5417
07/05/2000,MIR,CO,1.4042
07/05/2000,OBL,CO,2.0583
07/05/2000,TLA,CO,#¡DIV/0!
07/05/2000,VAL,CO,1.4792
08/05/2000,AGU,CO,1.5042
08/05/2000,ATM,CO,1.575
08/05/2000,CEN,CO,2.0417
08/05/2000,LDO,CO,0.9708
08/05/2000,MIR,CO,1.9
08/05/2000,OBL,CO,2.5958
08/05/2000,TLA,CO,0.3333
08/05/2000,VAL,CO,1.2667
09/05/2000,AGU,CO,1.5167
09/05/2000,ATM,CO,1.6625
09/05/2000,CEN,CO,2.0042
09/05/2000,LDO,CO,1.5333
09/05/2000,MIR,CO,1.9417
09/05/2000,OBL,CO,2.05
09/05/2000,TLA,CO,#¡DIV/0!
09/05/2000,VAL,CO,1.6875
10/05/2000,AGU,CO,1.0875
10/05/2000,ATM,CO,1.7417
10/05/2000,CEN,CO,2.1625
10/05/2000,LDO,CO,1.0583
10/05/2000,MIR,CO,1.7833
10/05/2000,OBL,CO,2.1583
10/05/2000,TLA,CO,0.85
10/05/2000,VAL,CO,1.4667
11/05/2000,AGU,CO,1.7083
11/05/2000,ATM,CO,1.8208
11/05/2000,CEN,CO,2.225
11/05/2000,LDO,CO,0.9083
11/05/2000,MIR,CO,1.4542
11/05/2000,OBL,CO,1.6583
11/05/2000,TLA,CO,1.42
11/05/2000,VAL,CO,1.6083
12/05/2000,AGU,CO,1.3444
12/05/2000,ATM,CO,1.6667
12/05/2000,CEN,CO,2.3
12/05/2000,LDO,CO,1.1417
12/05/2000,MIR,CO,1.8375
12/05/2000,OBL,CO,1.3875
12/05/2000,TLA,CO,2.3542
12/05/2000,VAL,CO,1.6375
13/05/2000,AGU,CO,1.4
13/05/2000,ATM,CO,1.7875
13/05/2000,CEN,CO,2.075
13/05/2000,LDO,CO,1.1708
13/05/2000,MIR,CO,1.9125
13/05/2000,OBL,CO,1.9042
13/05/2000,TLA,CO,3.1583
13/05/2000,VAL,CO,1.5
14/05/2000,AGU,CO,0.9917
14/05/2000,ATM,CO,1.6917
14/05/2000,CEN,CO,1.7833
14/05/2000,LDO,CO,0.8917
14/05/2000,MIR,CO,1.355
14/05/2000,OBL,CO,1.4208
14/05/2000,TLA,CO,2.2875
14/05/2000,VAL,CO,1.4792
15/05/2000,AGU,CO,1.4667
15/05/2000,ATM,CO,1.1667
15/05/2000,CEN,CO,1.8917
15/05/2000,LDO,CO,1.0667
15/05/2000,MIR,CO,1.6429
15/05/2000,OBL,CO,1.4875
15/05/2000,TLA,CO,1.5304
15/05/2000,VAL,CO,1.6167
16/05/2000,AGU,CO,1.2632
16/05/2000,ATM,CO,1.75
16/05/2000,CEN,CO,1.9708
16/05/2000,LDO,CO,0.6917
16/05/2000,MIR,CO,1.4625
16/05/2000,OBL,CO,1.9125
16/05/2000,TLA,CO,1.0684
16/05/2000,VAL,CO,1.6458
17/05/2000,AGU,CO,0.8042
17/05/2000,ATM,CO,1.8042
17/05/2000,CEN,CO,2.0375
17/05/2000,LDO,CO,0.7625
17/05/2000,MIR,CO,1.0333
17/05/2000,OBL,CO,1.7542
17/05/2000,TLA,CO,0.6824
17/05/2000,VAL,CO,1.5042
18/05/2000,AGU,CO,0.7917
18/05/2000,ATM,CO,1.35
18/05/2000,CEN,CO,2.0625
18/05/2000,LDO,CO,0.5708
18/05/2000,MIR,CO,1.0083
18/05/2000,OBL,CO,1.2792
18/05/2000,TLA,CO,1.2435
18/05/2000,VAL,CO,1.2625
19/05/2000,AGU,CO,0.9708
19/05/2000,ATM,CO,1.2167
19/05/2000,CEN,CO,1.8667
19/05/2000,LDO,CO,0.7167
19/05/2000,MIR,CO,0.9619
19/05/2000,OBL,CO,1.4083
19/05/2000,TLA,CO,1.15
19/05/2000,VAL,CO,1.3292
20/05/2000,AGU,CO,0.7542
20/05/2000,ATM,CO,1.2417
20/05/2000,CEN,CO,1.6125
20/05/2000,LDO,CO,0.6435
20/05/2000,MIR,CO,1.3583
20/05/2000,OBL,CO,1.1375
20/05/2000,TLA,CO,#¡DIV/0!
20/05/2000,VAL,CO,1.0625
21/05/2000,AGU,CO,1.6583
21/05/2000,ATM,CO,1.9292
21/05/2000,CEN,CO,1.7542
21/05/2000,LDO,CO,0.7792
21/05/2000,MIR,CO,1.5958
21/05/2000,OBL,CO,1.2417
21/05/2000,TLA,CO,#¡DIV/0!
21/05/2000,VAL,CO,1.4875
22/05/2000,AGU,CO,1.0417
22/05/2000,ATM,CO,2.0792
22/05/2000,CEN,CO,2.0292
22/05/2000,LDO,CO,0.6708
22/05/2000,MIR,CO,1.7083
22/05/2000,OBL,CO,1.3708
22/05/2000,TLA,CO,0.7143
22/05/2000,VAL,CO,1.6375
23/05/2000,AGU,CO,1.8458
23/05/2000,ATM,CO,1.6125
23/05/2000,CEN,CO,2.1792
23/05/2000,LDO,CO,0.7125
23/05/2000,MIR,CO,1.9458
23/05/2000,OBL,CO,2.4208
23/05/2000,TLA,CO,2.025
23/05/2000,VAL,CO,1.4333
24/05/2000,AGU,CO,1.35
24/05/2000,ATM,CO,1.525
24/05/2000,CEN,CO,1.925
24/05/2000,LDO,CO,0.5458
24/05/2000,MIR,CO,1.2
24/05/2000,OBL,CO,2.425
24/05/2000,TLA,CO,1.2238
24/05/2000,VAL,CO,1.5042
25/05/2000,AGU,CO,0.8625
25/05/2000,ATM,CO,1.2417
25/05/2000,CEN,CO,1.8917
25/05/2000,LDO,CO,0.775
25/05/2000,MIR,CO,1.7
25/05/2000,OBL,CO,0.9
25/05/2000,TLA,CO,1.2211
25/05/2000,VAL,CO,1.3458
26/05/2000,AGU,CO,1.3917
26/05/2000,ATM,CO,1.5375
26/05/2000,CEN,CO,2.0333
26/05/2000,LDO,CO,1.1
26/05/2000,MIR,CO,1.05
26/05/2000,OBL,CO,2.3208
26/05/2000,TLA,CO,1.25
26/05/2000,VAL,CO,1.5458
27/05/2000,AGU,CO,0.4875
27/05/2000,ATM,CO,1.7208
27/05/2000,CEN,CO,2.3
27/05/2000,LDO,CO,0.7091
27/05/2000,MIR,CO,1.4833
27/05/2000,OBL,CO,1.7458
27/05/2000,TLA,CO,1.11
27/05/2000,VAL,CO,1.5833
28/05/2000,AGU,CO,0.7458
28/05/2000,ATM,CO,1.5792
28/05/2000,CEN,CO,1.8042
28/05/2000,LDO,CO,0.5458
28/05/2000,MIR,CO,1.2333
28/05/2000,OBL,CO,1.3208
28/05/2000,TLA,CO,25.9333
28/05/2000,VAL,CO,1.45
29/05/2000,AGU,CO,0.72
29/05/2000,ATM,CO,1.2
29/05/2000,CEN,CO,1.6
29/05/2000,LDO,CO,0.4
29/05/2000,MIR,CO,1.8
29/05/2000,OBL,CO,1.19
29/05/2000,TLA,CO,3.3
29/05/2000,VAL,CO,1.34
30/05/2000,AGU,CO,1.5235
30/05/2000,ATM,CO,1.7235
30/05/2000,CEN,CO,2.2765
30/05/2000,LDO,CO,0.9471
30/05/2000,MIR,CO,1.5688
30/05/2000,OBL,CO,2.75
30/05/2000,TLA,CO,3.9647
30/05/2000,VAL,CO,2.1941
31/05/2000,AGU,CO,1.3083
31/05/2000,ATM,CO,1.7208
31/05/2000,CEN,CO,2.3167
31/05/2000,LDO,CO,0.5
31/05/2000,MIR,CO,1.3208
31/05/2000,OBL,CO,#¡DIV/0!
31/05/2000,TLA,CO,8.5867
31/05/2000,VAL,CO,1.9542
01/06/2000,AGU,CO,1.2381
01/06/2000,ATM,CO,1.595
01/06/2000,CEN,CO,2.2667
01/06/2000,LDO,CO,0.7095
01/06/2000,MIR,CO,1.6333
01/06/2000,OBL,CO,2.3571
01/06/2000,TLA,CO,2.6111
01/06/2000,VAL,CO,1.7762
02/06/2000,AGU,CO,1.1909
02/06/2000,ATM,CO,1.6409
02/06/2000,CEN,CO,1.8
02/06/2000,LDO,CO,0.6364
02/06/2000,MIR,CO,1.5273
02/06/2000,OBL,CO,1.2385
02/06/2000,TLA,CO,#¡DIV/0!
02/06/2000,VAL,CO,1.7182
03/06/2000,AGU,CO,1.7125
03/06/2000,ATM,CO,1.6875
03/06/2000,CEN,CO,2.425
03/06/2000,LDO,CO,0.8563
03/06/2000,MIR,CO,1.5375
03/06/2000,OBL,CO,0.68
03/06/2000,TLA,CO,-0.1
03/06/2000,VAL,CO,1.8125
04/06/2000,AGU,CO,0.8542
04/06/2000,ATM,CO,1.3792
04/06/2000,CEN,CO,1.6375
04/06/2000,LDO,CO,0.6095
04/06/2000,MIR,CO,1.3667
04/06/2000,OBL,CO,1.1708
04/06/2000,TLA,CO,#¡DIV/0!
04/06/2000,VAL,CO,1.1708
05/06/2000,AGU,CO,1.4083
05/06/2000,ATM,CO,1.5
05/06/2000,CEN,CO,2.0167
05/06/2000,LDO,CO,0.6909
05/06/2000,MIR,CO,1.9458
05/06/2000,OBL,CO,1.4458
05/06/2000,TLA,CO,3.6933
05/06/2000,VAL,CO,1.5625
06/06/2000,AGU,CO,1.425
06/06/2000,ATM,CO,1.6667
06/06/2000,CEN,CO,2.025
06/06/2000,LDO,CO,0.7174
06/06/2000,MIR,CO,1.375
06/06/2000,OBL,CO,1.3833
06/06/2000,TLA,CO,4.2333
06/06/2000,VAL,CO,1.7125
07/06/2000,AGU,CO,1.7042
07/06/2000,ATM,CO,1.7708
07/06/2000,CEN,CO,2.1458
07/06/2000,LDO,CO,1.0708
07/06/2000,MIR,CO,1.8833
07/06/2000,OBL,CO,1.5708
07/06/2000,TLA,CO,3.525
07/06/2000,VAL,CO,2.1958
08/06/2000,AGU,CO,0.55
08/06/2000,ATM,CO,1.6375
08/06/2000,CEN,CO,1.9958
08/06/2000,LDO,CO,1.7708
08/06/2000,MIR,CO,1.7042
08/06/2000,OBL,CO,1.4
08/06/2000,TLA,CO,3.7708
08/06/2000,VAL,CO,1.9
09/06/2000,AGU,CO,0.7292
09/06/2000,ATM,CO,1.1458
09/06/2000,CEN,CO,1.6667
09/06/2000,LDO,CO,0.65
09/06/2000,MIR,CO,1.3125
09/06/2000,OBL,CO,1.2625
09/06/2000,TLA,CO,3.3167
09/06/2000,VAL,CO,1.0875
10/06/2000,AGU,CO,0.6917
10/06/2000,ATM,CO,1.1708
10/06/2000,CEN,CO,1.5083
10/06/2000,LDO,CO,0.6875
10/06/2000,MIR,CO,1.0917
10/06/2000,OBL,CO,1.0042
10/06/2000,TLA,CO,4.0542
10/06/2000,VAL,CO,1.075
11/06/2000,AGU,CO,0.75
11/06/2000,ATM,CO,1.3
11/06/2000,CEN,CO,1.3875
11/06/2000,LDO,CO,0.4375
11/06/2000,MIR,CO,0.9
11/06/2000,OBL,CO,1.9625
11/06/2000,TLA,CO,3.4625
11/06/2000,VAL,CO,1.1625
12/06/2000,AGU,CO,1.6667
12/06/2000,ATM,CO,2.1375
12/06/2000,CEN,CO,2.3208
12/06/2000,LDO,CO,0.9167
12/06/2000,MIR,CO,3.0867
12/06/2000,OBL,CO,1.9375
12/06/2000,TLA,CO,6.2292
12/06/2000,VAL,CO,2.2667
13/06/2000,AGU,CO,1.0833
13/06/2000,ATM,CO,1.7833
13/06/2000,CEN,CO,2.1
13/06/2000,LDO,CO,0.5167
13/06/2000,MIR,CO,1.6208
13/06/2000,OBL,CO,7.1417
13/06/2000,TLA,CO,2.9833
13/06/2000,VAL,CO,1.7667
14/06/2000,AGU,CO,1.2167
14/06/2000,ATM,CO,1.5208
14/06/2000,CEN,CO,2.1042
14/06/2000,LDO,CO,1
14/06/2000,MIR,CO,1.6
14/06/2000,OBL,CO,1.8417
14/06/2000,TLA,CO,5.8917
14/06/2000,VAL,CO,1.55
15/06/2000,AGU,CO,0.9522
15/06/2000,ATM,CO,2.0792
15/06/2000,CEN,CO,2.125
15/06/2000,LDO,CO,0.7136
15/06/2000,MIR,CO,1.5833
15/06/2000,OBL,CO,1.95
15/06/2000,TLA,CO,3.6792
15/06/2000,VAL,CO,2.4333
16/06/2000,AGU,CO,0.8417
16/06/2000,ATM,CO,1.5417
16/06/2000,CEN,CO,2.0375
16/06/2000,LDO,CO,0.5833
16/06/2000,MIR,CO,1.0417
16/06/2000,OBL,CO,1.8833
16/06/2000,TLA,CO,3.8042
16/06/2000,VAL,CO,1.3458
17/06/2000,AGU,CO,1.0458
17/06/2000,ATM,CO,1.8167
17/06/2000,CEN,CO,2.55
17/06/2000,LDO,CO,0.7792
17/06/2000,MIR,CO,1.2875
17/06/2000,OBL,CO,1.4375
17/06/2000,TLA,CO,5.8
17/06/2000,VAL,CO,1.5167
18/06/2000,AGU,CO,0.9125
18/06/2000,ATM,CO,1.6042
18/06/2000,CEN,CO,1.4667
18/06/2000,LDO,CO,0.6917
18/06/2000,MIR,CO,0.95
18/06/2000,OBL,CO,1.5667
18/06/2000,TLA,CO,4.4875
18/06/2000,VAL,CO,1.2208
19/06/2000,AGU,CO,0.8792
19/06/2000,ATM,CO,2.0125
19/06/2000,CEN,CO,2.0167
19/06/2000,LDO,CO,0.8091
19/06/2000,MIR,CO,1.8958
19/06/2000,OBL,CO,1.8375
19/06/2000,TLA,CO,4.4792
19/06/2000,VAL,CO,1.8375
20/06/2000,AGU,CO,2.225
20/06/2000,ATM,CO,1.7417
20/06/2000,CEN,CO,1.8542
20/06/2000,LDO,CO,0.4542
20/06/2000,MIR,CO,1.0944
20/06/2000,OBL,CO,1.6958
20/06/2000,TLA,CO,2.975
20/06/2000,VAL,CO,2.0583
21/06/2000,AGU,CO,1.375
21/06/2000,ATM,CO,1.5833
21/06/2000,CEN,CO,1.6292
21/06/2000,LDO,CO,0.5087
21/06/2000,MIR,CO,1.3792
21/06/2000,OBL,CO,1.4542
21/06/2000,TLA,CO,6.1583
21/06/2000,VAL,CO,1.7875
22/06/2000,AGU,CO,1.3875
22/06/2000,ATM,CO,1.6917
22/06/2000,CEN,CO,1.7375
22/06/2000,LDO,CO,0.9
22/06/2000,MIR,CO,1.8583
22/06/2000,OBL,CO,1.5708
22/06/2000,TLA,CO,0.8875
22/06/2000,VAL,CO,1.725
23/06/2000,AGU,CO,1.0167
23/06/2000,ATM,CO,1.3583
23/06/2000,CEN,CO,1.6792
23/06/2000,LDO,CO,0.3458
23/06/2000,MIR,CO,1.1708
23/06/2000,OBL,CO,1.575
23/06/2000,TLA,CO,0.825
23/06/2000,VAL,CO,1.45
24/06/2000,AGU,CO,1.5375
24/06/2000,ATM,CO,1.275
24/06/2000,CEN,CO,1.6208
24/06/2000,LDO,CO,0.5917
24/06/2000,MIR,CO,1.6083
24/06/2000,OBL,CO,1.125
24/06/2000,TLA,CO,#¡DIV/0!
24/06/2000,VAL,CO,1.2875
25/06/2000,AGU,CO,0.8167
25/06/2000,ATM,CO,1.2917
25/06/2000,CEN,CO,1.7042
25/06/2000,LDO,CO,0.5208
25/06/2000,MIR,CO,0.7667
25/06/2000,OBL,CO,1.9917
25/06/2000,TLA,CO,#¡DIV/0!
25/06/2000,VAL,CO,1.275
26/06/2000,AGU,CO,1.5625
26/06/2000,ATM,CO,1.5625
26/06/2000,CEN,CO,1.8792
26/06/2000,LDO,CO,0.7375
26/06/2000,MIR,CO,1.1733
26/06/2000,OBL,CO,1.775
26/06/2000,TLA,CO,2.4533
26/06/2000,VAL,CO,1.8542
27/06/2000,AGU,CO,2.4667
27/06/2000,ATM,CO,2.0167
27/06/2000,CEN,CO,2.2708
27/06/2000,LDO,CO,0.1667
27/06/2000,MIR,CO,1.4083
27/06/2000,OBL,CO,1.6958
27/06/2000,TLA,CO,2.6042
27/06/2000,VAL,CO,2.0083
28/06/2000,AGU,CO,0.4538
28/06/2000,ATM,CO,1.5083
28/06/2000,CEN,CO,1.975
28/06/2000,LDO,CO,#¡DIV/0!
28/06/2000,MIR,CO,1.8083
28/06/2000,OBL,CO,2.1
28/06/2000,TLA,CO,3.1667
28/06/2000,VAL,CO,1.6167
29/06/2000,AGU,CO,1
29/06/2000,ATM,CO,1.9792
29/06/2000,CEN,CO,2.05
29/06/2000,LDO,CO,0.625
29/06/2000,MIR,CO,1.7625
29/06/2000,OBL,CO,4.2083
29/06/2000,TLA,CO,3.6952
29/06/2000,VAL,CO,1.875
30/06/2000,AGU,CO,1.0958
30/06/2000,ATM,CO,1.55
30/06/2000,CEN,CO,1.7458
30/06/2000,LDO,CO,0.8538
30/06/2000,MIR,CO,1.7833
30/06/2000,OBL,CO,1.425
30/06/2000,TLA,CO,2.15
30/06/2000,VAL,CO,2.07
01/07/2000,AGU,CO,1.4583
01/07/2000,ATM,CO,1.8083
01/07/2000,CEN,CO,1.85
01/07/2000,LDO,CO,1.2875
01/07/2000,MIR,CO,1.5917
01/07/2000,OBL,CO,1.75
01/07/2000,TLA,CO,1.8833
01/07/2000,VAL,CO,1.3667
02/07/2000,AGU,CO,0.7458
02/07/2000,ATM,CO,1.1458
02/07/2000,CEN,CO,1.5208
02/07/2000,LDO,CO,0.4792
02/07/2000,MIR,CO,0.9042
02/07/2000,OBL,CO,0.9375
02/07/2000,TLA,CO,0.7933
02/07/2000,VAL,CO,1.2083
03/07/2000,AGU,CO,0.8167
03/07/2000,ATM,CO,1.4417
03/07/2000,CEN,CO,2.2542
03/07/2000,LDO,CO,0.7458
03/07/2000,MIR,CO,1.2208
03/07/2000,OBL,CO,1.825
03/07/2000,TLA,CO,1.0615
03/07/2000,VAL,CO,1.275
04/07/2000,AGU,CO,1.55
04/07/2000,ATM,CO,1.5708
04/07/2000,CEN,CO,2.2833
04/07/2000,LDO,CO,0.7958
04/07/2000,MIR,CO,1.4583
04/07/2000,OBL,CO,1.3208
04/07/2000,TLA,CO,1.5917
04/07/2000,VAL,CO,2.0792
05/07/2000,AGU,CO,0.9417
05/07/2000,ATM,CO,1.75
05/07/2000,CEN,CO,1.9167
05/07/2000,LDO,CO,0.8125
05/07/2000,MIR,CO,1.5083
05/07/2000,OBL,CO,2.3625
05/07/2000,TLA,CO,2.2833
05/07/2000,VAL,CO,2.0583
06/07/2000,AGU,CO,1.1917
06/07/2000,ATM,CO,1.5667
06/07/2000,CEN,CO,1.8875
06/07/2000,LDO,CO,0.8333
06/07/2000,MIR,CO,1.4625
06/07/2000,OBL,CO,1.3875
06/07/2000,TLA,CO,2.3958
06/07/2000,VAL,CO,1.6042
07/07/2000,AGU,CO,1.3083
07/07/2000,ATM,CO,1.6583
07/07/2000,CEN,CO,2.025
07/07/2000,LDO,CO,0.825
07/07/2000,MIR,CO,1.52
07/07/2000,OBL,CO,1.8167
07/07/2000,TLA,CO,2.1833
07/07/2000,VAL,CO,2.025
08/07/2000,AGU,CO,1.7792
08/07/2000,ATM,CO,1.9667
08/07/2000,CEN,CO,2.0125
08/07/2000,LDO,CO,1.4833
08/07/2000,MIR,CO,1.9
08/07/2000,OBL,CO,1.7708
08/07/2000,TLA,CO,2.4292
08/07/2000,VAL,CO,1.8583
09/07/2000,AGU,CO,1.0833
09/07/2000,ATM,CO,1.95
09/07/2000,CEN,CO,2.0375
09/07/2000,LDO,CO,1.25
09/07/2000,MIR,CO,1.75
09/07/2000,OBL,CO,2.175
09/07/2000,TLA,CO,1.0824
09/07/2000,VAL,CO,1.6833
10/07/2000,AGU,CO,0.5318
10/07/2000,ATM,CO,1.675
10/07/2000,CEN,CO,1.7208
10/07/2000,LDO,CO,0.8792
10/07/2000,MIR,CO,1.4125
10/07/2000,OBL,CO,1.5292
10/07/2000,TLA,CO,0.5176
10/07/2000,VAL,CO,1.5708
11/07/2000,AGU,CO,0.9083
11/07/2000,ATM,CO,1.4583
11/07/2000,CEN,CO,2.025
11/07/2000,LDO,CO,0.7333
11/07/2000,MIR,CO,0.9667
11/07/2000,OBL,CO,1.4708
11/07/2000,TLA,CO,4.2
11/07/2000,VAL,CO,1.9458
12/07/2000,AGU,CO,1.4667
12/07/2000,ATM,CO,1.5625
12/07/2000,CEN,CO,2.1833
12/07/2000,LDO,CO,0.6333
12/07/2000,MIR,CO,1.4167
12/07/2000,OBL,CO,1.6458
12/07/2000,TLA,CO,1.3955
12/07/2000,VAL,CO,1.675
13/07/2000,AGU,CO,0.9167
13/07/2000,ATM,CO,1.5667
13/07/2000,CEN,CO,2.1
13/07/2000,LDO,CO,0.7125
13/07/2000,MIR,CO,1.6667
13/07/2000,OBL,CO,1.5208
13/07/2000,TLA,CO,2.2
13/07/2000,VAL,CO,1.7042
14/07/2000,AGU,CO,0.7917
14/07/2000,ATM,CO,1.6292
14/07/2000,CEN,CO,1.9792
14/07/2000,LDO,CO,0.8208
14/07/2000,MIR,CO,1.7458
14/07/2000,OBL,CO,1.4667
14/07/2000,TLA,CO,#¡DIV/0!
14/07/2000,VAL,CO,1.8208
15/07/2000,AGU,CO,0.9458
15/07/2000,ATM,CO,1.2958
15/07/2000,CEN,CO,2.2208
15/07/2000,LDO,CO,0.9708
15/07/2000,MIR,CO,1.8667
15/07/2000,OBL,CO,1.4292
15/07/2000,TLA,CO,#¡DIV/0!
15/07/2000,VAL,CO,1.4917
16/07/2000,AGU,CO,0.8625
16/07/2000,ATM,CO,1.1833
16/07/2000,CEN,CO,1.5167
16/07/2000,LDO,CO,0.5417
16/07/2000,MIR,CO,1.675
16/07/2000,OBL,CO,1.2167
16/07/2000,TLA,CO,#¡DIV/0!
16/07/2000,VAL,CO,1.15
17/07/2000,AGU,CO,1.0792
17/07/2000,ATM,CO,1.6208
17/07/2000,CEN,CO,2.0625
17/07/2000,LDO,CO,0.6083
17/07/2000,MIR,CO,1.4583
17/07/2000,OBL,CO,1.3542
17/07/2000,TLA,CO,#¡DIV/0!
17/07/2000,VAL,CO,1.4625
18/07/2000,AGU,CO,0.9875
18/07/2000,ATM,CO,1.6292
18/07/2000,CEN,CO,1.8292
18/07/2000,LDO,CO,0.5833
18/07/2000,MIR,CO,1.6227
18/07/2000,OBL,CO,1.4958
18/07/2000,TLA,CO,#¡DIV/0!
18/07/2000,VAL,CO,1.5417
19/07/2000,AGU,CO,1.1417
19/07/2000,ATM,CO,1.4417
19/07/2000,CEN,CO,1.8042
19/07/2000,LDO,CO,0.5542
19/07/2000,MIR,CO,1.6083
19/07/2000,OBL,CO,1.3583
19/07/2000,TLA,CO,#¡DIV/0!
19/07/2000,VAL,CO,1.5375
20/07/2000,AGU,CO,0.7458
20/07/2000,ATM,CO,1.4583
20/07/2000,CEN,CO,1.7875
20/07/2000,LDO,CO,0.6375
20/07/2000,MIR,CO,1.6417
20/07/2000,OBL,CO,1.3917
20/07/2000,TLA,CO,#¡DIV/0!
20/07/2000,VAL,CO,1.7667
21/07/2000,AGU,CO,1.3083
21/07/2000,ATM,CO,1.6391
21/07/2000,CEN,CO,1.875
21/07/2000,LDO,CO,0.8083
21/07/2000,MIR,CO,1.3208
21/07/2000,OBL,CO,1.4917
21/07/2000,TLA,CO,#¡DIV/0!
21/07/2000,VAL,CO,1.5917
22/07/2000,AGU,CO,0.9792
22/07/2000,ATM,CO,1.5292
22/07/2000,CEN,CO,1.9917
22/07/2000,LDO,CO,0.4792
22/07/2000,MIR,CO,1.4417
22/07/2000,OBL,CO,1.7833
22/07/2000,TLA,CO,#¡DIV/0!
22/07/2000,VAL,CO,1.5333
23/07/2000,AGU,CO,0.8958
23/07/2000,ATM,CO,2.1913
23/07/2000,CEN,CO,2.0292
23/07/2000,LDO,CO,0.8958
23/07/2000,MIR,CO,1.7292
23/07/2000,OBL,CO,1.7833
23/07/2000,TLA,CO,#¡DIV/0!
23/07/2000,VAL,CO,1.7083
24/07/2000,AGU,CO,0.6292
24/07/2000,ATM,CO,1.7208
24/07/2000,CEN,CO,1.6542
24/07/2000,LDO,CO,0.7583
24/07/2000,MIR,CO,1.7333
24/07/2000,OBL,CO,1.85
24/07/2000,TLA,CO,#¡DIV/0!
24/07/2000,VAL,CO,1.4917
25/07/2000,AGU,CO,1.0667
25/07/2000,ATM,CO,1.5087
25/07/2000,CEN,CO,1.7958
25/07/2000,LDO,CO,0.45
25/07/2000,MIR,CO,1.2208
25/07/2000,OBL,CO,1.9208
25/07/2000,TLA,CO,#¡DIV/0!
25/07/2000,VAL,CO,1.5333
26/07/2000,AGU,CO,1.15
26/07/2000,ATM,CO,1.5
26/07/2000,CEN,CO,1.7292
26/07/2000,LDO,CO,0.5125
26/07/2000,MIR,CO,1.3875
26/07/2000,OBL,CO,1.7125
26/07/2000,TLA,CO,#¡DIV/0!
26/07/2000,VAL,CO,1.4125
27/07/2000,AGU,CO,1.1583
27/07/2000,ATM,CO,1.4167
27/07/2000,CEN,CO,1.7958
27/07/2000,LDO,CO,0.6417
27/07/2000,MIR,CO,1.7292
27/07/2000,OBL,CO,1.0542
27/07/2000,TLA,CO,#¡DIV/0!
27/07/2000,VAL,CO,1.4833
28/07/2000,AGU,CO,0.925
28/07/2000,ATM,CO,1.3417
28/07/2000,CEN,CO,2.1375
28/07/2000,LDO,CO,0.5792
28/07/2000,MIR,CO,1.3833
28/07/2000,OBL,CO,1.3917
28/07/2000,TLA,CO,#¡DIV/0!
28/07/2000,VAL,CO,1.2833
29/07/2000,AGU,CO,1.3292
